大潭CC#4,25.029623,121.051065,0.0%,2016/12/14 13:40
大潭CC#5,25.029623,121.051065,97.5%,2016/12/14 13:40
大潭CC#6,25.029623,121.051065,96.2%,2016/12/14 13:40
通霄CC#1,24.488168,120.672867,84.0%,2016/12/14 13:40
通霄CC#2,24.488168,120.672867,53.5%,2016/12/14 13:40
通霄CC#3,24.488168,120.672867,53.5%,2016/12/14 13:40
通霄CC#4,24.488168,120.672867,88.2%,2016/12/14 13:40
通霄CC#5,24.488168,120.672867,63.8%,2016/12/14 13:40
通霄CC#6,24.488168,120.672867,32.9%,2016/12/14 13:40
興達CC#1,22.858936,120.20055,62.9%,2016/12/14 13:40
興達CC#2,22.858936,120.20055,88.7%,2016/12/14 13:40
興達CC#3,22.858936,120.20055,92.6%,2016/12/14 13:40
興達CC#4,22.858936,120.20055,90.9%,2016/12/14 13:40
興達CC#5,22.858936,120.20055,94.9%,2016/12/14 13:40
南部CC#1,22.599455,120.302259,85.7%,2016/12/14 13:40
南部CC#2,22.599455,120.302259,0.0%,2016/12/14 13:40
南部CC#3,22.599455,120.302259,42.9%,2016/12/14 13:40
南部CC#4,22.599455,120.302259,93.1%,2016/12/14 13:40
大林#5,22.536001,120.335609,0.0%,2016/12/14 13:40
大林#6,22.536001,120.335609,97.9%,2016/12/14 13:40
海湖#1,25.11675,121.257,101.9%,2016/12/14 13:40
海湖#2,25.11675,121.257,102.4%,2016/12/14 13:40
新桃#1,24.814306,121.197722,100.1%,2016/12/14 13:40
國光#1,25.040379,121.340942,0.0%,2016/12/14 13:40
星彰#1,24.126743,120.430493,0.0%,2016/12/14 13:40
星元#1,24.130026,120.417607,108.2%,2016/12/14 13:40
嘉惠#1,23.531717,120.472877,102.4%,2016/12/14 13:40
豐德#1,23.084049,120.355834,106.3%,2016/12/14 13:40
豐德#2,23.084049,120.355834,102.9%,2016/12/14 13:40
協和#1,25.153825,121.736369,47.5%,2016/12/14 13:40
協和#2,25.153825,121.736369,61.7%,2016/12/14 13:40
協和#3,25.153825,121.736369,90.2%,2016/12/14 13:40
協和#4,25.153825,121.736369,0.0%,2016/12/14 13:40
大林#3,22.536001,120.335609,0.0%,2016/12/14 13:40
大林#4,22.536001,120.335609,0.0%,2016/12/14 13:40
台中Gas1&2,24.215259,120.489441,0.0%,2016/12/14 13:40
台中Gas3&4,24.215259,120.489441,0.0%,2016/12/14 13:40
澎湖尖山,23.563566,119.658585,21.5%,2016/12/14 13:40
金門塔山,24.414316,118.282174,29.2%,2016/12/14 13:40
馬祖珠山,26.156667,119.934833,18.8%,2016/12/14 13:40
德基#1,24.254167,121.165278,37.6%,2016/12/14 13:40
德基#2,24.254167,121.165278,0.0%,2016/12/14 13:40
德基#3,24.254167,121.165278,0.0%,2016/12/14 13:40
青山#1,24.249444,121.106389,0.0%,2016/12/14 13:40
青山#2,24.249444,121.106389,0.0%,2016/12/14 13:40
青山#3,24.249444,121.106389,0.0%,2016/12/14 13:40
青山#4,24.249444,121.106389,32.4%,2016/12/14 13:40
谷關#1,24.213333,121.033611,0.0%,2016/12/14 13:40
谷關#2,24.213333,121.033611,0.0%,2016/12/14 13:40
谷關#3,24.213333,121.033611,0.0%,2016/12/14 13:40
谷關#4,24.213333,121.033611,0.0%,2016/12/14 13:40
天輪#1,24.185,120.925016,0.0%,2016/12/14 13:40
天輪#2,24.185,120.925016,57.8%,2016/12/14 13:40
天輪#3,24.185,120.925016,56.9%,2016/12/14 13:40
天輪#4,24.185,120.925016,0.0%,2016/12/14 13:40
天輪#5,24.185,120.925016,0.0%,2016/12/14 13:40
馬鞍#1,24.1825,120.84,0.0%,2016/12/14 13:40
馬鞍#2,24.1825,120.84,20.8%,2016/12/14 13:40
卓蘭#1,24.348003,120.871764,0.0%,2016/12/14 13:40
卓蘭#2,24.348003,120.871764,43.5%,2016/12/14 13:40
萬大#1,23.976623,121.134863,0.0%,2016/12/14 13:40
萬大#2,23.976623,121.134863,0.0%,2016/12/14 13:40
萬大#3,23.976623,121.134863,0.0%,2016/12/14 13:40
萬大#4,23.976623,121.134863,0.0%,2016/12/14 13:40
松林#1&2,23.976623,121.134863,0.0%,2016/12/14 13:40
大觀一#1,23.854487,120.869554,10.9%,2016/12/14 13:40
大觀一#2,23.854487,120.869554,13.2%,2016/12/14 13:40
大觀一#3,23.854487,120.869554,10.0%,2016/12/14 13:40
大觀一#4,23.854487,120.869554,10.0%,2016/12/14 13:40
大觀一#5,23.854487,120.869554,11.4%,2016/12/14 13:40
鉅工#1,23.834202,120.867303,40.5%,2016/12/14 13:40
鉅工#2,23.834202,120.867303,0.0%,2016/12/14 13:40
水里#1,23.834202,120.867303,0.0%,2016/12/14 13:40
立霧#1&#2,24.155256,121.6265,0.0%,2016/12/14 13:40
龍澗#1,24.002229,121.429639,0.0%,2016/12/14 13:40
龍澗#2,24.002229,121.429639,3.7%,2016/12/14 13:40
碧海,24.335655,121.676529,0.0%,2016/12/14 13:40
烏來&桂山&粗坑,24.903,121.560642,64.4%,2016/12/14 13:40
翡翠#1,24.903,121.560642,0.0%,2016/12/14 13:40
石門#1,24.813339,121.244435,0.0%,2016/12/14 13:40
石門#2,24.813339,121.244435,0.0%,2016/12/14 13:40
曾文#1,23.24801,120.532603,0.0%,2016/12/14 13:40
義興#1,24.776687,121.363234,0.0%,2016/12/14 13:40
名間,23.836111,120.711389,0.0%,2016/12/14 13:40
嘉南西口&嘉南烏山頭,23.221936,120.403727,0.5%,2016/12/14 13:40
卑南,22.822222,121.084444,80.8%,2016/12/14 13:40
核一#1,25.286333,121.587389,0.0%,2016/12/14 13:50
核一#2,25.286333,121.587389,99.1%,2016/12/14 13:50
核二#1,25.20269,121.662508,0.0%,2016/12/14 13:50
核二#2,25.20269,121.662508,0.0%,2016/12/14 13:50
核三#1,21.95815,120.751737,99.6%,2016/12/14 13:50
核三#2,21.95815,120.751737,99.4%,2016/12/14 13:50
林口#1,25.119493,121.29891,36.8%,2016/12/14 13:50
林口#2,25.119493,121.29891,95.4%,2016/12/14 13:50
台中#1,24.215259,120.489441,94.5%,2016/12/14 13:50
台中#2,24.215259,120.489441,97.1%,2016/12/14 13:50
台中#3,24.215259,120.489441,0.0%,2016/12/14 13:50
台中#4,24.215259,120.489441,94.5%,2016/12/14 13:50
台中#5,24.215259,120.489441,97.8%,2016/12/14 13:50
台中#6,24.215259,120.489441,95.2%,2016/12/14 13:50
台中#7,24.215259,120.489441,96.0%,2016/12/14 13:50
台中#8,24.215259,120.489441,89.0%,2016/12/14 13:50
台中#9,24.215259,120.489441,91.6%,2016/12/14 13:50
台中#10,24.215259,120.489441,0.0%,2016/12/14 13:50
興達#1,22.858936,120.20055,95.3%,2016/12/14 13:50
興達#2,22.858936,120.20055,96.1%,2016/12/14 13:50
興達#3,22.858936,120.20055,94.1%,2016/12/14 13:50
興達#4,22.858936,120.20055,95.7%,2016/12/14 13:50
和平#1,24.309388,121.76179,92.7%,2016/12/14 13:50
和平#2,24.309388,121.76179,92.6%,2016/12/14 13:50
麥寮#1,23.801167,120.212778,0.0%,2016/12/14 13:50
麥寮#2,23.801167,120.212778,95.0%,2016/12/14 13:50
麥寮#3,23.801167,120.212778,95.6%,2016/12/14 13:50
大潭CC#1,25.029623,121.051065,60.2%,2016/12/14 13:50
大潭CC#2,25.029623,121.051065,83.0%,2016/12/14 13:50
大潭CC#3,25.029623,121.051065,46.6%,2016/12/14 13:50
大潭CC#4,25.029623,121.051065,0.0%,2016/12/14 13:50
大潭CC#5,25.029623,121.051065,93.6%,2016/12/14 13:50
大潭CC#6,25.029623,121.051065,96.6%,2016/12/14 13:50
通霄CC#1,24.488168,120.672867,84.3%,2016/12/14 13:50
通霄CC#2,24.488168,120.672867,53.7%,2016/12/14 13:50
通霄CC#3,24.488168,120.672867,53.4%,2016/12/14 13:50
通霄CC#4,24.488168,120.672867,88.3%,2016/12/14 13:50
通霄CC#5,24.488168,120.672867,63.9%,2016/12/14 13:50
通霄CC#6,24.488168,120.672867,32.7%,2016/12/14 13:50
興達CC#1,22.858936,120.20055,62.8%,2016/12/14 13:50
興達CC#2,22.858936,120.20055,89.0%,2016/12/14 13:50
興達CC#3,22.858936,120.20055,92.9%,2016/12/14 13:50
興達CC#4,22.858936,120.20055,91.2%,2016/12/14 13:50
興達CC#5,22.858936,120.20055,95.2%,2016/12/14 13:50
南部CC#1,22.599455,120.302259,85.5%,2016/12/14 13:50
南部CC#2,22.599455,120.302259,0.0%,2016/12/14 13:50
南部CC#3,22.599455,120.302259,42.9%,2016/12/14 13:50
南部CC#4,22.599455,120.302259,84.9%,2016/12/14 13:50
大林#5,22.536001,120.335609,0.0%,2016/12/14 13:50
大林#6,22.536001,120.335609,98.4%,2016/12/14 13:50
海湖#1,25.11675,121.257,102.1%,2016/12/14 13:50
海湖#2,25.11675,121.257,102.6%,2016/12/14 13:50
新桃#1,24.814306,121.197722,100.4%,2016/12/14 13:50
國光#1,25.040379,121.340942,0.0%,2016/12/14 13:50
星彰#1,24.126743,120.430493,0.0%,2016/12/14 13:50
星元#1,24.130026,120.417607,108.1%,2016/12/14 13:50
嘉惠#1,23.531717,120.472877,102.5%,2016/12/14 13:50
豐德#1,23.084049,120.355834,106.4%,2016/12/14 13:50
豐德#2,23.084049,120.355834,103.3%,2016/12/14 13:50
協和#1,25.153825,121.736369,47.6%,2016/12/14 13:50
協和#2,25.153825,121.736369,61.7%,2016/12/14 13:50
協和#3,25.153825,121.736369,90.2%,2016/12/14 13:50
協和#4,25.153825,121.736369,0.0%,2016/12/14 13:50
大林#3,22.536001,120.335609,0.0%,2016/12/14 13:50
大林#4,22.536001,120.335609,0.0%,2016/12/14 13:50
台中Gas1&2,24.215259,120.489441,0.0%,2016/12/14 13:50
台中Gas3&4,24.215259,120.489441,0.0%,2016/12/14 13:50
澎湖尖山,23.563566,119.658585,21.1%,2016/12/14 13:50
金門塔山,24.414316,118.282174,28.2%,2016/12/14 13:50
馬祖珠山,26.156667,119.934833,18.5%,2016/12/14 13:50
德基#1,24.254167,121.165278,37.8%,2016/12/14 13:50
德基#2,24.254167,121.165278,0.0%,2016/12/14 13:50
德基#3,24.254167,121.165278,0.0%,2016/12/14 13:50
青山#1,24.249444,121.106389,0.0%,2016/12/14 13:50
青山#2,24.249444,121.106389,0.0%,2016/12/14 13:50
青山#3,24.249444,121.106389,0.0%,2016/12/14 13:50
青山#4,24.249444,121.106389,49.1%,2016/12/14 13:50
谷關#1,24.213333,121.033611,0.0%,2016/12/14 13:50
谷關#2,24.213333,121.033611,0.0%,2016/12/14 13:50
谷關#3,24.213333,121.033611,0.0%,2016/12/14 13:50
谷關#4,24.213333,121.033611,0.0%,2016/12/14 13:50
天輪#1,24.185,120.925016,0.0%,2016/12/14 13:50
天輪#2,24.185,120.925016,57.8%,2016/12/14 13:50
天輪#3,24.185,120.925016,56.9%,2016/12/14 13:50
天輪#4,24.185,120.925016,0.0%,2016/12/14 13:50
天輪#5,24.185,120.925016,0.0%,2016/12/14 13:50
馬鞍#1,24.1825,120.84,0.0%,2016/12/14 13:50
馬鞍#2,24.1825,120.84,21.7%,2016/12/14 13:50
卓蘭#1,24.348003,120.871764,0.0%,2016/12/14 13:50
卓蘭#2,24.348003,120.871764,44.0%,2016/12/14 13:50
萬大#1,23.976623,121.134863,0.0%,2016/12/14 13:50
萬大#2,23.976623,121.134863,0.0%,2016/12/14 13:50
萬大#3,23.976623,121.134863,0.0%,2016/12/14 13:50
萬大#4,23.976623,121.134863,0.0%,2016/12/14 13:50
松林#1&2,23.976623,121.134863,0.0%,2016/12/14 13:50
大觀一#1,23.854487,120.869554,10.0%,2016/12/14 13:50
大觀一#2,23.854487,120.869554,16.8%,2016/12/14 13:50
大觀一#3,23.854487,120.869554,13.2%,2016/12/14 13:50
大觀一#4,23.854487,120.869554,11.4%,2016/12/14 13:50
大觀一#5,23.854487,120.869554,14.5%,2016/12/14 13:50
鉅工#1,23.834202,120.867303,38.6%,2016/12/14 13:50
鉅工#2,23.834202,120.867303,0.0%,2016/12/14 13:50
水里#1,23.834202,120.867303,0.0%,2016/12/14 13:50
立霧#1&#2,24.155256,121.6265,0.0%,2016/12/14 13:50
龍澗#1,24.002229,121.429639,0.0%,2016/12/14 13:50
龍澗#2,24.002229,121.429639,7.8%,2016/12/14 13:50
碧海,24.335655,121.676529,0.0%,2016/12/14 13:50
烏來&桂山&粗坑,24.903,121.560642,64.4%,2016/12/14 13:50
翡翠#1,24.903,121.560642,0.0%,2016/12/14 13:50
石門#1,24.813339,121.244435,0.0%,2016/12/14 13:50
石門#2,24.813339,121.244435,0.0%,2016/12/14 13:50
曾文#1,23.24801,120.532603,0.0%,2016/12/14 13:50
義興#1,24.776687,121.363234,0.0%,2016/12/14 13:50
名間,23.836111,120.711389,0.0%,2016/12/14 13:50
嘉南西口&嘉南烏山頭,23.221936,120.403727,0.0%,2016/12/14 13:50
卑南,22.822222,121.084444,85.9%,2016/12/14 13:50
核一#1,25.286333,121.587389,0.0%,2016/12/14 14:00
核一#2,25.286333,121.587389,99.1%,2016/12/14 14:00
核二#1,25.20269,121.662508,0.0%,2016/12/14 14:00
核二#2,25.20269,121.662508,0.0%,2016/12/14 14:00
核三#1,21.95815,120.751737,99.2%,2016/12/14 14:00
核三#2,21.95815,120.751737,99.1%,2016/12/14 14:00
林口#1,25.119493,121.29891,36.8%,2016/12/14 14:00
林口#2,25.119493,121.29891,95.4%,2016/12/14 14:00
台中#1,24.215259,120.489441,95.1%,2016/12/14 14:00
台中#2,24.215259,120.489441,97.3%,2016/12/14 14:00
台中#3,24.215259,120.489441,0.0%,2016/12/14 14:00
台中#4,24.215259,120.489441,95.4%,2016/12/14 14:00
台中#5,24.215259,120.489441,98.1%,2016/12/14 14:00
台中#6,24.215259,120.489441,95.8%,2016/12/14 14:00
台中#7,24.215259,120.489441,96.1%,2016/12/14 14:00
台中#8,24.215259,120.489441,88.7%,2016/12/14 14:00
台中#9,24.215259,120.489441,91.5%,2016/12/14 14:00
台中#10,24.215259,120.489441,0.0%,2016/12/14 14:00
興達#1,22.858936,120.20055,95.9%,2016/12/14 14:00
興達#2,22.858936,120.20055,96.2%,2016/12/14 14:00
興達#3,22.858936,120.20055,94.1%,2016/12/14 14:00
興達#4,22.858936,120.20055,95.1%,2016/12/14 14:00
和平#1,24.309388,121.76179,92.8%,2016/12/14 14:00
和平#2,24.309388,121.76179,92.0%,2016/12/14 14:00
麥寮#1,23.801167,120.212778,0.0%,2016/12/14 14:00
麥寮#2,23.801167,120.212778,95.3%,2016/12/14 14:00
麥寮#3,23.801167,120.212778,96.3%,2016/12/14 14:00
大潭CC#1,25.029623,121.051065,59.3%,2016/12/14 14:00
大潭CC#2,25.029623,121.051065,82.8%,2016/12/14 14:00
大潭CC#3,25.029623,121.051065,48.4%,2016/12/14 14:00
大潭CC#4,25.029623,121.051065,0.0%,2016/12/14 14:00
大潭CC#5,25.029623,121.051065,93.9%,2016/12/14 14:00
大潭CC#6,25.029623,121.051065,96.5%,2016/12/14 14:00
通霄CC#1,24.488168,120.672867,83.7%,2016/12/14 14:00
通霄CC#2,24.488168,120.672867,54.0%,2016/12/14 14:00
通霄CC#3,24.488168,120.672867,53.7%,2016/12/14 14:00
通霄CC#4,24.488168,120.672867,87.6%,2016/12/14 14:00
通霄CC#5,24.488168,120.672867,63.8%,2016/12/14 14:00
通霄CC#6,24.488168,120.672867,32.7%,2016/12/14 14:00
興達CC#1,22.858936,120.20055,63.0%,2016/12/14 14:00
興達CC#2,22.858936,120.20055,88.7%,2016/12/14 14:00
興達CC#3,22.858936,120.20055,92.7%,2016/12/14 14:00
興達CC#4,22.858936,120.20055,91.3%,2016/12/14 14:00
興達CC#5,22.858936,120.20055,94.9%,2016/12/14 14:00
南部CC#1,22.599455,120.302259,85.8%,2016/12/14 14:00
南部CC#2,22.599455,120.302259,0.0%,2016/12/14 14:00
南部CC#3,22.599455,120.302259,43.0%,2016/12/14 14:00
南部CC#4,22.599455,120.302259,92.4%,2016/12/14 14:00
大林#5,22.536001,120.335609,0.0%,2016/12/14 14:00
大林#6,22.536001,120.335609,98.4%,2016/12/14 14:00
海湖#1,25.11675,121.257,101.9%,2016/12/14 14:00
海湖#2,25.11675,121.257,102.3%,2016/12/14 14:00
新桃#1,24.814306,121.197722,100.2%,2016/12/14 14:00
國光#1,25.040379,121.340942,0.0%,2016/12/14 14:00
星彰#1,24.126743,120.430493,0.0%,2016/12/14 14:00
星元#1,24.130026,120.417607,108.2%,2016/12/14 14:00
嘉惠#1,23.531717,120.472877,102.9%,2016/12/14 14:00
豐德#1,23.084049,120.355834,106.3%,2016/12/14 14:00
豐德#2,23.084049,120.355834,103.1%,2016/12/14 14:00
協和#1,25.153825,121.736369,47.3%,2016/12/14 14:00
協和#2,25.153825,121.736369,61.7%,2016/12/14 14:00
協和#3,25.153825,121.736369,90.2%,2016/12/14 14:00
協和#4,25.153825,121.736369,0.0%,2016/12/14 14:00
大林#3,22.536001,120.335609,0.0%,2016/12/14 14:00
大林#4,22.536001,120.335609,0.0%,2016/12/14 14:00
台中Gas1&2,24.215259,120.489441,0.0%,2016/12/14 14:00
台中Gas3&4,24.215259,120.489441,0.0%,2016/12/14 14:00
澎湖尖山,23.563566,119.658585,21.9%,2016/12/14 14:00
金門塔山,24.414316,118.282174,29.5%,2016/12/14 14:00
馬祖珠山,26.156667,119.934833,18.5%,2016/12/14 14:00
德基#1,24.254167,121.165278,35.4%,2016/12/14 14:00
德基#2,24.254167,121.165278,0.0%,2016/12/14 14:00
德基#3,24.254167,121.165278,0.0%,2016/12/14 14:00
青山#1,24.249444,121.106389,0.0%,2016/12/14 14:00
青山#2,24.249444,121.106389,0.0%,2016/12/14 14:00
青山#3,24.249444,121.106389,0.0%,2016/12/14 14:00
青山#4,24.249444,121.106389,48.4%,2016/12/14 14:00
谷關#1,24.213333,121.033611,0.0%,2016/12/14 14:00
谷關#2,24.213333,121.033611,0.0%,2016/12/14 14:00
谷關#3,24.213333,121.033611,0.0%,2016/12/14 14:00
谷關#4,24.213333,121.033611,0.0%,2016/12/14 14:00
天輪#1,24.185,120.925016,0.0%,2016/12/14 14:00
天輪#2,24.185,120.925016,57.3%,2016/12/14 14:00
天輪#3,24.185,120.925016,56.4%,2016/12/14 14:00
天輪#4,24.185,120.925016,0.0%,2016/12/14 14:00
天輪#5,24.185,120.925016,0.0%,2016/12/14 14:00
馬鞍#1,24.1825,120.84,0.0%,2016/12/14 14:00
馬鞍#2,24.1825,120.84,21.0%,2016/12/14 14:00
卓蘭#1,24.348003,120.871764,0.0%,2016/12/14 14:00
卓蘭#2,24.348003,120.871764,43.5%,2016/12/14 14:00
萬大#1,23.976623,121.134863,0.0%,2016/12/14 14:00
萬大#2,23.976623,121.134863,0.0%,2016/12/14 14:00
萬大#3,23.976623,121.134863,0.0%,2016/12/14 14:00
萬大#4,23.976623,121.134863,0.0%,2016/12/14 14:00
松林#1&2,23.976623,121.134863,0.0%,2016/12/14 14:00
大觀一#1,23.854487,120.869554,10.5%,2016/12/14 14:00
大觀一#2,23.854487,120.869554,14.5%,2016/12/14 14:00
大觀一#3,23.854487,120.869554,10.5%,2016/12/14 14:00
大觀一#4,23.854487,120.869554,9.5%,2016/12/14 14:00
大觀一#5,23.854487,120.869554,12.7%,2016/12/14 14:00
鉅工#1,23.834202,120.867303,35.4%,2016/12/14 14:00
鉅工#2,23.834202,120.867303,0.0%,2016/12/14 14:00
水里#1,23.834202,120.867303,0.0%,2016/12/14 14:00
立霧#1&#2,24.155256,121.6265,0.0%,2016/12/14 14:00
龍澗#1,24.002229,121.429639,0.0%,2016/12/14 14:00
龍澗#2,24.002229,121.429639,2.1%,2016/12/14 14:00
碧海,24.335655,121.676529,0.0%,2016/12/14 14:00
烏來&桂山&粗坑,24.903,121.560642,64.9%,2016/12/14 14:00
翡翠#1,24.903,121.560642,0.0%,2016/12/14 14:00
石門#1,24.813339,121.244435,0.0%,2016/12/14 14:00
石門#2,24.813339,121.244435,0.0%,2016/12/14 14:00
曾文#1,23.24801,120.532603,0.0%,2016/12/14 14:00
義興#1,24.776687,121.363234,0.0%,2016/12/14 14:00
名間,23.836111,120.711389,0.0%,2016/12/14 14:00
嘉南西口&嘉南烏山頭,23.221936,120.403727,1.0%,2016/12/14 14:00
卑南,22.822222,121.084444,85.9%,2016/12/14 14:00
核一#1,25.286333,121.587389,0.0%,2016/12/14 14:10
核一#2,25.286333,121.587389,98.8%,2016/12/14 14:10
核二#1,25.20269,121.662508,0.0%,2016/12/14 14:10
核二#2,25.20269,121.662508,0.0%,2016/12/14 14:10
核三#1,21.95815,120.751737,99.5%,2016/12/14 14:10
核三#2,21.95815,120.751737,99.2%,2016/12/14 14:10
林口#1,25.119493,121.29891,36.8%,2016/12/14 14:10
林口#2,25.119493,121.29891,95.5%,2016/12/14 14:10
台中#1,24.215259,120.489441,96.1%,2016/12/14 14:10
台中#2,24.215259,120.489441,97.2%,2016/12/14 14:10
台中#3,24.215259,120.489441,0.0%,2016/12/14 14:10
台中#4,24.215259,120.489441,95.1%,2016/12/14 14:10
台中#5,24.215259,120.489441,98.8%,2016/12/14 14:10
台中#6,24.215259,120.489441,95.1%,2016/12/14 14:10
台中#7,24.215259,120.489441,96.5%,2016/12/14 14:10
台中#8,24.215259,120.489441,89.2%,2016/12/14 14:10
台中#9,24.215259,120.489441,91.4%,2016/12/14 14:10
台中#10,24.215259,120.489441,0.0%,2016/12/14 14:10
興達#1,22.858936,120.20055,98.7%,2016/12/14 14:10
興達#2,22.858936,120.20055,96.9%,2016/12/14 14:10
興達#3,22.858936,120.20055,94.7%,2016/12/14 14:10
興達#4,22.858936,120.20055,95.3%,2016/12/14 14:10
和平#1,24.309388,121.76179,91.4%,2016/12/14 14:10
和平#2,24.309388,121.76179,91.6%,2016/12/14 14:10
麥寮#1,23.801167,120.212778,0.0%,2016/12/14 14:10
麥寮#2,23.801167,120.212778,95.2%,2016/12/14 14:10
麥寮#3,23.801167,120.212778,95.4%,2016/12/14 14:10
大潭CC#1,25.029623,121.051065,58.1%,2016/12/14 14:10
大潭CC#2,25.029623,121.051065,82.6%,2016/12/14 14:10
大潭CC#3,25.029623,121.051065,44.9%,2016/12/14 14:10
大潭CC#4,25.029623,121.051065,0.0%,2016/12/14 14:10
大潭CC#5,25.029623,121.051065,93.8%,2016/12/14 14:10
大潭CC#6,25.029623,121.051065,96.4%,2016/12/14 14:10
通霄CC#1,24.488168,120.672867,83.8%,2016/12/14 14:10
通霄CC#2,24.488168,120.672867,53.5%,2016/12/14 14:10
通霄CC#3,24.488168,120.672867,53.4%,2016/12/14 14:10
通霄CC#4,24.488168,120.672867,90.9%,2016/12/14 14:10
通霄CC#5,24.488168,120.672867,63.8%,2016/12/14 14:10
通霄CC#6,24.488168,120.672867,33.3%,2016/12/14 14:10
興達CC#1,22.858936,120.20055,63.2%,2016/12/14 14:10
興達CC#2,22.858936,120.20055,88.6%,2016/12/14 14:10
興達CC#3,22.858936,120.20055,92.7%,2016/12/14 14:10
興達CC#4,22.858936,120.20055,90.9%,2016/12/14 14:10
興達CC#5,22.858936,120.20055,94.8%,2016/12/14 14:10
南部CC#1,22.599455,120.302259,85.6%,2016/12/14 14:10
南部CC#2,22.599455,120.302259,0.0%,2016/12/14 14:10
南部CC#3,22.599455,120.302259,42.9%,2016/12/14 14:10
南部CC#4,22.599455,120.302259,93.3%,2016/12/14 14:10
大林#5,22.536001,120.335609,0.0%,2016/12/14 14:10
大林#6,22.536001,120.335609,98.3%,2016/12/14 14:10
海湖#1,25.11675,121.257,102.0%,2016/12/14 14:10
海湖#2,25.11675,121.257,102.5%,2016/12/14 14:10
新桃#1,24.814306,121.197722,100.4%,2016/12/14 14:10
國光#1,25.040379,121.340942,0.0%,2016/12/14 14:10
星彰#1,24.126743,120.430493,0.0%,2016/12/14 14:10
星元#1,24.130026,120.417607,108.2%,2016/12/14 14:10
嘉惠#1,23.531717,120.472877,102.1%,2016/12/14 14:10
豐德#1,23.084049,120.355834,106.5%,2016/12/14 14:10
豐德#2,23.084049,120.355834,102.9%,2016/12/14 14:10
協和#1,25.153825,121.736369,47.5%,2016/12/14 14:10
協和#2,25.153825,121.736369,61.7%,2016/12/14 14:10
協和#3,25.153825,121.736369,90.1%,2016/12/14 14:10
協和#4,25.153825,121.736369,0.0%,2016/12/14 14:10
大林#3,22.536001,120.335609,0.0%,2016/12/14 14:10
大林#4,22.536001,120.335609,0.0%,2016/12/14 14:10
台中Gas1&2,24.215259,120.489441,0.0%,2016/12/14 14:10
台中Gas3&4,24.215259,120.489441,0.0%,2016/12/14 14:10
澎湖尖山,23.563566,119.658585,21.4%,2016/12/14 14:10
金門塔山,24.414316,118.282174,28.8%,2016/12/14 14:10
馬祖珠山,26.156667,119.934833,18.5%,2016/12/14 14:10
德基#1,24.254167,121.165278,38.1%,2016/12/14 14:10
德基#2,24.254167,121.165278,0.0%,2016/12/14 14:10
德基#3,24.254167,121.165278,0.0%,2016/12/14 14:10
青山#1,24.249444,121.106389,0.0%,2016/12/14 14:10
青山#2,24.249444,121.106389,0.0%,2016/12/14 14:10
青山#3,24.249444,121.106389,0.0%,2016/12/14 14:10
青山#4,24.249444,121.106389,50.2%,2016/12/14 14:10
谷關#1,24.213333,121.033611,0.0%,2016/12/14 14:10
谷關#2,24.213333,121.033611,0.0%,2016/12/14 14:10
谷關#3,24.213333,121.033611,0.0%,2016/12/14 14:10
谷關#4,24.213333,121.033611,0.0%,2016/12/14 14:10
天輪#1,24.185,120.925016,0.0%,2016/12/14 14:10
天輪#2,24.185,120.925016,57.8%,2016/12/14 14:10
天輪#3,24.185,120.925016,56.9%,2016/12/14 14:10
天輪#4,24.185,120.925016,0.0%,2016/12/14 14:10
天輪#5,24.185,120.925016,0.0%,2016/12/14 14:10
馬鞍#1,24.1825,120.84,0.0%,2016/12/14 14:10
馬鞍#2,24.1825,120.84,22.8%,2016/12/14 14:10
卓蘭#1,24.348003,120.871764,0.0%,2016/12/14 14:10
卓蘭#2,24.348003,120.871764,43.5%,2016/12/14 14:10
萬大#1,23.976623,121.134863,0.0%,2016/12/14 14:10
萬大#2,23.976623,121.134863,0.0%,2016/12/14 14:10
萬大#3,23.976623,121.134863,0.0%,2016/12/14 14:10
萬大#4,23.976623,121.134863,0.0%,2016/12/14 14:10
松林#1&2,23.976623,121.134863,0.0%,2016/12/14 14:10
大觀一#1,23.854487,120.869554,10.5%,2016/12/14 14:10
大觀一#2,23.854487,120.869554,15.9%,2016/12/14 14:10
大觀一#3,23.854487,120.869554,12.7%,2016/12/14 14:10
大觀一#4,23.854487,120.869554,14.1%,2016/12/14 14:10
大觀一#5,23.854487,120.869554,18.6%,2016/12/14 14:10
鉅工#1,23.834202,120.867303,32.2%,2016/12/14 14:10
鉅工#2,23.834202,120.867303,0.0%,2016/12/14 14:10
水里#1,23.834202,120.867303,0.0%,2016/12/14 14:10
立霧#1&#2,24.155256,121.6265,0.0%,2016/12/14 14:10
龍澗#1,24.002229,121.429639,0.0%,2016/12/14 14:10
龍澗#2,24.002229,121.429639,6.4%,2016/12/14 14:10
碧海,24.335655,121.676529,0.0%,2016/12/14 14:10
烏來&桂山&粗坑,24.903,121.560642,64.4%,2016/12/14 14:10
翡翠#1,24.903,121.560642,0.0%,2016/12/14 14:10
石門#1,24.813339,121.244435,0.0%,2016/12/14 14:10
石門#2,24.813339,121.244435,0.0%,2016/12/14 14:10
曾文#1,23.24801,120.532603,0.0%,2016/12/14 14:10
義興#1,24.776687,121.363234,0.0%,2016/12/14 14:10
名間,23.836111,120.711389,0.0%,2016/12/14 14:10
嘉南西口&嘉南烏山頭,23.221936,120.403727,1.0%,2016/12/14 14:10
